uid,number,squadron,name,value,weapon,scanner,thruster,steering,chassis,startingHealth,health,damage,kills,diedAt,roundTime,width,height
YOdUGg,#0008,Squadron Tepra,Tenov,0.433,Arc Gun,SC300,T10,S8,C175,150,91,120,1,,393,1024,1024
YOdUGg,#0008,Squadron Tepra,Tepra,0.850,Arc Gun,SC500,T20,S15,C200,200,66,157,4,,399,1024,1024
YOdUGg,#0008,Squadron Tepra,Jenus v34.67,0.650,Arc Gun,SC800,T15,S10,C100,75,0,58,0,118.33,399,1024,1024
YOdUGg,#0008,Squadron Tepra,Yogawa,0.583,Plasma Cannon,SC300,T15,S12,C125,100,0,80,1,160.34,399,1024,1024
YOdUGg,#0008,Squadron Tepra,Xotania,0.567,Pulse Rifle,SC800,T15,S12,C150,125,-1,105,0,372.02,399,1024,1024
YOdUGg,#0008,Squadron Tepra,Tahiri v44.85,0.544,Fusion Cannon,SC400,T12,S6,C175,150,-9,192,0,261.59,399,1024,1024
YOdUGg,#0008,Squadron Tepra,Tenov,0.433,Arc Gun,SC300,T10,S8,C175,150,61,110,1,,399,1024,1024
YOdUGg,#0008,Squadron Tepra,Tepra,0.850,Arc Gun,SC500,T20,S15,C200,200,0,128,1,653.27,1132,1024,1024
YOdUGg,#0008,Squadron Tepra,Jenus v34.67,0.650,Arc Gun,SC800,T15,S10,C100,75,-1,44,0,81.23,1132,1024,1024
YOdUGg,#0008,Squadron Tepra,Yogawa,0.583,Plasma Cannon,SC300,T15,S12,C125,100,0,110,0,221.04,1132,1024,1024
YOdUGg,#0008,Squadron Tepra,Xotania,0.567,Pulse Rifle,SC800,T15,S12,C150,125,-2,84,0,233.68,1132,1024,1024
YOdUGg,#0008,Squadron Tepra,Tahiri v44.85,0.544,Fusion Cannon,SC400,T12,S6,C175,150,-1,248,2,390.13,1132,1024,1024
YOdUGg,#0008,Squadron Tepra,Tenov,0.433,Arc Gun,SC300,T10,S8,C175,150,-2,211,2,1132.42,1132,1024,1024
WeNBZF,#0008,Squadron Tepra,Tepra,0.850,Arc Gun,SC500,T20,S15,C200,200,16,99,0,,301,1024,1024
WeNBZF,#0008,Squadron Tepra,Jenus v34.67,0.650,Arc Gun,SC800,T15,S10,C100,75,27,223,3,,301,1024,1024
WeNBZF,#0008,Squadron Tepra,Yogawa,0.583,Plasma Cannon,SC300,T15,S12,C125,100,63,70,0,,301,1024,1024
WeNBZF,#0008,Squadron Tepra,Xotania,0.567,Pulse Rifle,SC800,T15,S12,C150,125,39,108,1,,301,1024,1024
WeNBZF,#0008,Squadron Tepra,Tahiri v44.85,0.544,Fusion Cannon,SC400,T12,S6,C175,150,71,128,0,,301,1024,1024
WeNBZF,#0008,Squadron Tepra,Tenov,0.433,Arc Gun,SC300,T10,S8,C175,150,34,68,2,,301,1024,1024
WeNBZF,#0008,Squadron Tepra,Tepra,0.850,Arc Gun,SC500,T20,S15,C200,200,144,100,2,,314,1024,1024
WeNBZF,#0008,Squadron Tepra,Jenus v34.67,0.650,Arc Gun,SC800,T15,S10,C100,75,-1,71,0,194.23,314,1024,1024
WeNBZF,#0008,Squadron Tepra,Yogawa,0.583,Plasma Cannon,SC300,T15,S12,C125,100,-3,130,1,277.57,314,1024,1024
WeNBZF,#0008,Squadron Tepra,Xotania,0.567,Pulse Rifle,SC800,T15,S12,C150,125,75,63,0,,314,1024,1024
WeNBZF,#0008,Squadron Tepra,Tahiri v44.85,0.544,Fusion Cannon,SC400,T12,S6,C175,150,48,128,2,,314,1024,1024
WeNBZF,#0008,Squadron Tepra,Tenov,0.433,Arc Gun,SC300,T10,S8,C175,150,-7,175,1,242.89,314,1024,1024
WeNBZF,#0008,Squadron Tepra,Tepra,0.850,Arc Gun,SC500,T20,S15,C200,200,-2,98,0,427.52,601,1024,1024
WeNBZF,#0008,Squadron Tepra,Jenus v34.67,0.650,Arc Gun,SC800,T15,S10,C100,75,-8,151,0,385.08,601,1024,1024
WeNBZF,#0008,Squadron Tepra,Yogawa,0.583,Plasma Cannon,SC300,T15,S12,C125,100,-4,40,0,168.51,601,1024,1024
WeNBZF,#0008,Squadron Tepra,Xotania,0.567,Pulse Rifle,SC800,T15,S12,C150,125,-3,18,0,83.94,601,1024,1024
WeNBZF,#0008,Squadron Tepra,Tahiri v44.85,0.544,Fusion Cannon,SC400,T12,S6,C175,150,-3,224,1,401.36,601,1024,1024
WeNBZF,#0008,Squadron Tepra,Tenov,0.433,Arc Gun,SC300,T10,S8,C175,150,0,141,3,600.58,601,1024,1024
yBdqT9,#0008,Squadron Tepra,Tepra,0.850,Arc Gun,SC500,T20,S15,C200,200,-7,111,0,238.57,547,1024,1024
yBdqT9,#0008,Squadron Tepra,Jenus v34.67,0.650,Arc Gun,SC800,T15,S10,C100,75,-6,134,2,241.97,547,1024,1024
yBdqT9,#0008,Squadron Tepra,Yogawa,0.583,Plasma Cannon,SC300,T15,S12,C125,100,-3,120,0,170.20,547,1024,1024
yBdqT9,#0008,Squadron Tepra,Xotania,0.567,Pulse Rifle,SC800,T15,S12,C150,125,-3,30,0,124.82,547,1024,1024
yBdqT9,#0008,Squadron Tepra,Tahiri v44.85,0.544,Fusion Cannon,SC400,T12,S6,C175,150,-1,200,2,259.09,547,1024,1024
yBdqT9,#0008,Squadron Tepra,Tenov,0.433,Arc Gun,SC300,T10,S8,C175,150,-10,66,0,546.58,547,1024,1024
lDDJPa,#0009,Squadron Relia v12.42,Relia v12.42,0.655,Phase Rifle,SC700,T12,S8,C125,100,-4,64,0,73.98,296,1024,1024
lDDJPa,#0009,Squadron Relia v12.42,Nolia,0.639,Arc Gun,SC700,T15,S8,C175,150,-7,154,2,295.88,296,1024,1024
lDDJPa,#0009,Squadron Relia v12.42,Vegawa,0.622,Phase Rifle,SC800,T12,S12,C100,75,-13,16,0,97.40,296,1024,1024
lDDJPa,#0009,Squadron Relia v12.42,Rater v39.90,0.472,Fusion Cannon,SC400,T20,S6,C150,125,-1,96,0,191.65,296,1024,1024
lDDJPa,#0009,Squadron Relia v12.42,Sonia,0.456,Phase Rifle,SC600,T12,S4,C100,75,-5,32,0,40.75,296,1024,1024
lDDJPa,#0009,Squadron Relia v12.42,Tagantu v5.23,0.456,Phase Rifle,SC300,T12,S8,C100,75,-3,128,0,267.29,296,1024,1024
pfKLuw,#0009,Squadron Relia v12.42,Relia v12.42,0.655,Phase Rifle,SC700,T12,S8,C125,100,-7,128,0,183.14,329,1024,1024
pfKLuw,#0009,Squadron Relia v12.42,Nolia,0.639,Arc Gun,SC700,T15,S8,C175,150,-3,107,2,261.33,329,1024,1024
pfKLuw,#0009,Squadron Relia v12.42,Vegawa,0.622,Phase Rifle,SC800,T12,S12,C100,75,0,144,0,181.13,329,1024,1024
pfKLuw,#0009,Squadron Relia v12.42,Rater v39.90,0.472,Fusion Cannon,SC400,T20,S6,C150,125,-4,120,2,328.82,329,1024,1024
pfKLuw,#0009,Squadron Relia v12.42,Sonia,0.456,Phase Rifle,SC600,T12,S4,C100,75,-5,64,1,141.21,329,1024,1024
pfKLuw,#0009,Squadron Relia v12.42,Tagantu v5.23,0.456,Phase Rifle,SC300,T12,S8,C100,75,-5,64,0,227.69,329,1024,1024
o5lQ4F,#0009,Squadron Relia v12.42,Relia v12.42,0.655,Phase Rifle,SC700,T12,S8,C125,100,-1,128,0,160.88,362,1024,1024
o5lQ4F,#0009,Squadron Relia v12.42,Nolia,0.639,Arc Gun,SC700,T15,S8,C175,150,-3,151,0,338.93,362,1024,1024
o5lQ4F,#0009,Squadron Relia v12.42,Vegawa,0.622,Phase Rifle,SC800,T12,S12,C100,75,0,48,0,223.91,362,1024,1024
o5lQ4F,#0009,Squadron Relia v12.42,Rater v39.90,0.472,Fusion Cannon,SC400,T20,S6,C150,125,-1,96,1,361.76,362,1024,1024
o5lQ4F,#0009,Squadron Relia v12.42,Sonia,0.456,Phase Rifle,SC600,T12,S4,C100,75,-1,96,1,86.34,362,1024,1024
o5lQ4F,#0009,Squadron Relia v12.42,Tagantu v5.23,0.456,Phase Rifle,SC300,T12,S8,C100,75,-7,32,1,169.94,362,1024,1024
xtJwnb,#0010,Squadron Xocury,Xocury,0.856,Plasma Cannon,SC700,T20,S10,C175,150,-5,180,1,272.46,317,1024,1024
xtJwnb,#0010,Squadron Xocury,Qater,0.672,Fusion Cannon,SC800,T15,S12,C100,75,0,136,0,184.66,317,1024,1024
xtJwnb,#0010,Squadron Xocury,Kapra v13.52,0.600,Plasma Cannon,SC300,T12,S12,C100,75,-8,120,0,169.48,317,1024,1024
xtJwnb,#0010,Squadron Xocury,Zelia,0.522,Arc Gun,SC300,T20,S10,C100,75,0,15,0,87.54,317,1024,1024
xtJwnb,#0010,Squadron Xocury,Futov v11.42,0.422,Pulse Rifle,SC300,T15,S12,C125,100,-1,33,1,159.91,317,1024,1024
xtJwnb,#0010,Squadron Xocury,Zanov,0.400,Pulse Rifle,SC600,T12,S4,C175,150,-9,66,1,316.57,317,1024,1024
WgyKdK,#0010,Squadron Xocury,Xocury,0.856,Plasma Cannon,SC700,T20,S10,C175,150,-2,140,2,285.36,441,1024,1024
WgyKdK,#0010,Squadron Xocury,Qater,0.672,Fusion Cannon,SC800,T15,S12,C100,75,-5,72,0,118.46,441,1024,1024
WgyKdK,#0010,Squadron Xocury,Kapra v13.52,0.600,Plasma Cannon,SC300,T12,S12,C100,75,-11,300,2,441.43,441,1024,1024
WgyKdK,#0010,Squadron Xocury,Zelia,0.522,Arc Gun,SC300,T20,S10,C100,75,-1,12,0,206.14,441,1024,1024
WgyKdK,#0010,Squadron Xocury,Futov v11.42,0.422,Pulse Rifle,SC300,T15,S12,C125,100,-12,66,0,400.30,441,1024,1024
WgyKdK,#0010,Squadron Xocury,Zanov,0.400,Pulse Rifle,SC600,T12,S4,C175,150,-4,18,0,169.64,441,1024,1024
zL6ofa,#0010,Squadron Xocury,Xocury,0.856,Plasma Cannon,SC700,T20,S10,C175,150,-3,90,1,257.06,257,1024,1024
zL6ofa,#0010,Squadron Xocury,Qater,0.672,Fusion Cannon,SC800,T15,S12,C100,75,-10,136,0,245.63,257,1024,1024
zL6ofa,#0010,Squadron Xocury,Kapra v13.52,0.600,Plasma Cannon,SC300,T12,S12,C100,75,-16,40,0,113.22,257,1024,1024
zL6ofa,#0010,Squadron Xocury,Zelia,0.522,Arc Gun,SC300,T20,S10,C100,75,-2,48,0,137.42,257,1024,1024
zL6ofa,#0010,Squadron Xocury,Futov v11.42,0.422,Pulse Rifle,SC300,T15,S12,C125,100,-5,36,0,159.66,257,1024,1024
zL6ofa,#0010,Squadron Xocury,Zanov,0.400,Pulse Rifle,SC600,T12,S4,C175,150,-2,27,0,184.21,257,1024,1024
OQhs1D,#0011,Squadron Wuwei v12.30,Wuwei v12.30,0.655,Phase Rifle,SC400,T20,S6,C175,150,-7,48,0,397.63,455,1024,1024
OQhs1D,#0011,Squadron Wuwei v12.30,Togantu,0.639,Pulse Rifle,SC500,T20,S10,C175,150,0,99,1,455.13,455,1024,1024
OQhs1D,#0011,Squadron Wuwei v12.30,Nathea,0.584,Plasma Cannon,SC600,T18,S10,C100,75,-7,90,0,147.75,455,1024,1024
OQhs1D,#0011,Squadron Wuwei v12.30,Batis,0.567,Arc Gun,SC600,T10,S6,C150,125,-1,237,3,392.50,455,1024,1024
OQhs1D,#0011,Squadron Wuwei v12.30,Ietov,0.522,Phase Rifle,SC500,T18,S6,C100,75,0,160,1,224.19,455,1024,1024
OQhs1D,#0011,Squadron Wuwei v12.30,Batania,0.411,Pulse Rifle,SC700,T12,S4,C100,75,-5,48,0,83.09,455,1024,1024
8WN3a6,#0011,Squadron Wuwei v12.30,Wuwei v12.30,0.655,Phase Rifle,SC400,T20,S6,C175,150,38,64,0,,287,1024,1024
8WN3a6,#0011,Squadron Wuwei v12.30,Togantu,0.639,Pulse Rifle,SC500,T20,S10,C175,150,10,93,0,,287,1024,1024
8WN3a6,#0011,Squadron Wuwei v12.30,Nathea,0.584,Plasma Cannon,SC600,T18,S10,C100,75,16,200,2,,287,1024,1024
8WN3a6,#0011,Squadron Wuwei v12.30,Batis,0.567,Arc Gun,SC600,T10,S6,C150,125,56,150,3,,287,1024,1024
8WN3a6,#0011,Squadron Wuwei v12.30,Ietov,0.522,Phase Rifle,SC500,T18,S6,C100,75,-5,144,1,181.00,287,1024,1024
8WN3a6,#0011,Squadron Wuwei v12.30,Batania,0.411,Pulse Rifle,SC700,T12,S4,C100,75,-1,63,0,210.36,287,1024,1024
8WN3a6,#0011,Squadron Wuwei v12.30,Wuwei v12.30,0.655,Phase Rifle,SC400,T20,S6,C175,150,81,80,0,,235,1024,1024
8WN3a6,#0011,Squadron Wuwei v12.30,Togantu,0.639,Pulse Rifle,SC500,T20,S10,C175,150,119,84,0,,235,1024,1024
8WN3a6,#0011,Squadron Wuwei v12.30,Nathea,0.584,Plasma Cannon,SC600,T18,S10,C100,75,26,170,3,,235,1024,1024
8WN3a6,#0011,Squadron Wuwei v12.30,Batis,0.567,Arc Gun,SC600,T10,S6,C150,125,76,166,2,,235,1024,1024
8WN3a6,#0011,Squadron Wuwei v12.30,Ietov,0.522,Phase Rifle,SC500,T18,S6,C100,75,31,128,1,,235,1024,1024
8WN3a6,#0011,Squadron Wuwei v12.30,Batania,0.411,Pulse Rifle,SC700,T12,S4,C100,75,-2,48,0,124.95,235,1024,1024
8WN3a6,#0011,Squadron Wuwei v12.30,Wuwei v12.30,0.655,Phase Rifle,SC400,T20,S6,C175,150,-4,64,0,246.44,279,1024,1024
8WN3a6,#0011,Squadron Wuwei v12.30,Togantu,0.639,Pulse Rifle,SC500,T20,S10,C175,150,-14,69,0,256.04,279,1024,1024
8WN3a6,#0011,Squadron Wuwei v12.30,Nathea,0.584,Plasma Cannon,SC600,T18,S10,C100,75,-6,80,0,164.98,279,1024,1024
8WN3a6,#0011,Squadron Wuwei v12.30,Batis,0.567,Arc Gun,SC600,T10,S6,C150,125,-9,175,1,279.40,279,1024,1024
8WN3a6,#0011,Squadron Wuwei v12.30,Ietov,0.522,Phase Rifle,SC500,T18,S6,C100,75,-7,64,0,150.22,279,1024,1024
8WN3a6,#0011,Squadron Wuwei v12.30,Batania,0.411,Pulse Rifle,SC700,T12,S4,C100,75,-2,48,0,184.70,279,1024,1024
bcwDmy,#0011,Squadron Wuwei v12.30,Wuwei v12.30,0.655,Phase Rifle,SC400,T20,S6,C175,150,0,144,0,275.11,275,1024,1024
bcwDmy,#0011,Squadron Wuwei v12.30,Togantu,0.639,Pulse Rifle,SC500,T20,S10,C175,150,-8,39,0,155.52,275,1024,1024
bcwDmy,#0011,Squadron Wuwei v12.30,Nathea,0.584,Plasma Cannon,SC600,T18,S10,C100,75,-1,120,0,203.93,275,1024,1024
bcwDmy,#0011,Squadron Wuwei v12.30,Batis,0.567,Arc Gun,SC600,T10,S6,C150,125,-7,85,0,162.50,275,1024,1024
bcwDmy,#0011,Squadron Wuwei v12.30,Ietov,0.522,Phase Rifle,SC500,T18,S6,C100,75,-6,80,1,193.99,275,1024,1024
bcwDmy,#0011,Squadron Wuwei v12.30,Batania,0.411,Pulse Rifle,SC700,T12,S4,C100,75,-6,39,1,177.18,275,1024,1024
kLVnEw,#0012,Squadron Yutera Mk LXXXIV,Yutera Mk LXXXIV,0.644,Plasma Cannon,SC300,T18,S8,C125,100,-4,280,4,770.40,770,1024,1024
kLVnEw,#0012,Squadron Yutera Mk LXXXIV,Xahines Mk XCII,0.633,Arc Gun,SC500,T20,S12,C100,75,0,138,1,284.20,770,1024,1024
kLVnEw,#0012,Squadron Yutera Mk LXXXIV,Kanope Mk XXVII,0.616,Fusion Cannon,SC700,T12,S12,C125,100,-4,88,0,136.30,770,1024,1024
kLVnEw,#0012,Squadron Yutera Mk LXXXIV,Qacury,0.606,Fusion Cannon,SC500,T20,S6,C125,100,-2,56,0,178.21,770,1024,1024
kLVnEw,#0012,Squadron Yutera Mk LXXXIV,Farus,0.567,Pulse Rifle,SC500,T20,S12,C100,75,0,51,0,193.80,770,1024,1024
kLVnEw,#0012,Squadron Yutera Mk LXXXIV,Duyama Mk LXXXVII,0.533,Pulse Rifle,SC600,T10,S15,C175,150,-2,63,0,155.45,770,1024,1024
ms9lhT,#0012,Squadron Yutera Mk LXXXIV,Yutera Mk LXXXIV,0.644,Plasma Cannon,SC300,T18,S8,C125,100,-11,160,0,261.99,284,1024,1024
ms9lhT,#0012,Squadron Yutera Mk LXXXIV,Xahines Mk XCII,0.633,Arc Gun,SC500,T20,S12,C100,75,-7,10,0,35.87,284,1024,1024
ms9lhT,#0012,Squadron Yutera Mk LXXXIV,Kanope Mk XXVII,0.616,Fusion Cannon,SC700,T12,S12,C125,100,-2,32,0,115.14,284,1024,1024
ms9lhT,#0012,Squadron Yutera Mk LXXXIV,Qacury,0.606,Fusion Cannon,SC500,T20,S6,C125,100,-5,168,1,284.06,284,1024,1024
ms9lhT,#0012,Squadron Yutera Mk LXXXIV,Farus,0.567,Pulse Rifle,SC500,T20,S12,C100,75,-3,27,0,115.14,284,1024,1024
ms9lhT,#0012,Squadron Yutera Mk LXXXIV,Duyama Mk LXXXVII,0.533,Pulse Rifle,SC600,T10,S15,C175,150,0,51,0,188.81,284,1024,1024
6lVBp6,#0012,Squadron Yutera Mk LXXXIV,Yutera Mk LXXXIV,0.644,Plasma Cannon,SC300,T18,S8,C125,100,-1,140,0,216.06,216,1024,1024
6lVBp6,#0012,Squadron Yutera Mk LXXXIV,Xahines Mk XCII,0.633,Arc Gun,SC500,T20,S12,C100,75,-5,73,0,201.86,216,1024,1024
6lVBp6,#0012,Squadron Yutera Mk LXXXIV,Kanope Mk XXVII,0.616,Fusion Cannon,SC700,T12,S12,C125,100,-5,104,0,197.60,216,1024,1024
6lVBp6,#0012,Squadron Yutera Mk LXXXIV,Qacury,0.606,Fusion Cannon,SC500,T20,S6,C125,100,-2,56,0,133.36,216,1024,1024
6lVBp6,#0012,Squadron Yutera Mk LXXXIV,Farus,0.567,Pulse Rifle,SC500,T20,S12,C100,75,-6,33,0,110.29,216,1024,1024
6lVBp6,#0012,Squadron Yutera Mk LXXXIV,Duyama Mk LXXXVII,0.533,Pulse Rifle,SC600,T10,S15,C175,150,-2,87,0,215.63,216,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Tewei v11.69,0.683,Plasma Cannon,SC700,T20,S8,C150,125,-1,70,0,122.36,214,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Cubos,0.672,Pulse Rifle,SC500,T20,S8,C200,200,110,75,1,,214,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Vulea,0.672,Plasma Cannon,SC600,T10,S8,C200,200,132,250,4,,214,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Hestea,0.622,Fusion Cannon,SC800,T12,S6,C150,125,62,136,1,,214,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Beclite,0.600,Phase Rifle,SC600,T10,S12,C150,125,74,144,0,,214,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Nowei,0.395,Phase Rifle,SC300,T10,S4,C100,75,-5,16,0,43.95,214,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Tewei v11.69,0.683,Plasma Cannon,SC700,T20,S8,C150,125,76,60,0,,220,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Cubos,0.672,Pulse Rifle,SC500,T20,S8,C200,200,135,54,1,,220,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Vulea,0.672,Plasma Cannon,SC600,T10,S8,C200,200,144,120,0,,220,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Hestea,0.622,Fusion Cannon,SC800,T12,S6,C150,125,87,96,1,,220,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Beclite,0.600,Phase Rifle,SC600,T10,S12,C150,125,92,208,4,,220,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Nowei,0.395,Phase Rifle,SC300,T10,S4,C100,75,-11,128,0,153.84,220,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Tewei v11.69,0.683,Plasma Cannon,SC700,T20,S8,C150,125,-9,90,0,186.37,391,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Cubos,0.672,Pulse Rifle,SC500,T20,S8,C200,200,46,102,2,,391,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Vulea,0.672,Plasma Cannon,SC600,T10,S8,C200,200,-5,200,1,292.15,391,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Hestea,0.622,Fusion Cannon,SC800,T12,S6,C150,125,0,192,2,349.13,391,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Beclite,0.600,Phase Rifle,SC600,T10,S12,C150,125,-1,96,1,189.80,391,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Nowei,0.395,Phase Rifle,SC300,T10,S4,C100,75,-2,16,0,61.76,391,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Tewei v11.69,0.683,Plasma Cannon,SC700,T20,S8,C150,125,36,140,1,,269,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Cubos,0.672,Pulse Rifle,SC500,T20,S8,C200,200,149,96,1,,269,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Vulea,0.672,Plasma Cannon,SC600,T10,S8,C200,200,30,180,0,,269,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Hestea,0.622,Fusion Cannon,SC800,T12,S6,C150,125,42,224,2,,269,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Beclite,0.600,Phase Rifle,SC600,T10,S12,C150,125,63,160,2,,269,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Nowei,0.395,Phase Rifle,SC300,T10,S4,C100,75,0,64,0,83.96,269,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Tewei v11.69,0.683,Plasma Cannon,SC700,T20,S8,C150,125,-7,100,0,101.94,262,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Cubos,0.672,Pulse Rifle,SC500,T20,S8,C200,200,166,54,0,,262,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Vulea,0.672,Plasma Cannon,SC600,T10,S8,C200,200,149,150,2,,262,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Hestea,0.622,Fusion Cannon,SC800,T12,S6,C150,125,59,120,2,,262,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Beclite,0.600,Phase Rifle,SC600,T10,S12,C150,125,58,96,1,,262,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Nowei,0.395,Phase Rifle,SC300,T10,S4,C100,75,48,48,1,,262,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Tewei v11.69,0.683,Plasma Cannon,SC700,T20,S8,C150,125,63,90,1,,196,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Cubos,0.672,Pulse Rifle,SC500,T20,S8,C200,200,85,87,0,,196,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Vulea,0.672,Plasma Cannon,SC600,T10,S8,C200,200,156,160,0,,196,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Hestea,0.622,Fusion Cannon,SC800,T12,S6,C150,125,65,136,1,,196,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Beclite,0.600,Phase Rifle,SC600,T10,S12,C150,125,119,128,3,,196,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Nowei,0.395,Phase Rifle,SC300,T10,S4,C100,75,0,128,1,147.74,196,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Tewei v11.69,0.683,Plasma Cannon,SC700,T20,S8,C150,125,95,100,0,,213,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Cubos,0.672,Pulse Rifle,SC500,T20,S8,C200,200,179,60,0,,213,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Vulea,0.672,Plasma Cannon,SC600,T10,S8,C200,200,150,170,2,,213,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Hestea,0.622,Fusion Cannon,SC800,T12,S6,C150,125,96,112,2,,213,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Beclite,0.600,Phase Rifle,SC600,T10,S12,C150,125,76,176,1,,213,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Nowei,0.395,Phase Rifle,SC300,T10,S4,C100,75,35,112,1,,213,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Tewei v11.69,0.683,Plasma Cannon,SC700,T20,S8,C150,125,-10,90,0,131.68,246,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Cubos,0.672,Pulse Rifle,SC500,T20,S8,C200,200,123,39,0,,246,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Vulea,0.672,Plasma Cannon,SC600,T10,S8,C200,200,18,180,1,,246,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Hestea,0.622,Fusion Cannon,SC800,T12,S6,C150,125,107,128,1,,246,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Beclite,0.600,Phase Rifle,SC600,T10,S12,C150,125,21,176,2,,246,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Nowei,0.395,Phase Rifle,SC300,T10,S4,C100,75,64,80,2,,246,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Tewei v11.69,0.683,Plasma Cannon,SC700,T20,S8,C150,125,30,200,2,,296,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Cubos,0.672,Pulse Rifle,SC500,T20,S8,C200,200,157,66,0,,296,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Vulea,0.672,Plasma Cannon,SC600,T10,S8,C200,200,185,160,2,,296,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Hestea,0.622,Fusion Cannon,SC800,T12,S6,C150,125,-8,96,0,159.45,296,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Beclite,0.600,Phase Rifle,SC600,T10,S12,C150,125,54,96,0,,296,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Nowei,0.395,Phase Rifle,SC300,T10,S4,C100,75,0,112,2,175.94,296,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Tewei v11.69,0.683,Plasma Cannon,SC700,T20,S8,C150,125,33,140,1,,292,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Cubos,0.672,Pulse Rifle,SC500,T20,S8,C200,200,84,78,1,,292,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Vulea,0.672,Plasma Cannon,SC600,T10,S8,C200,200,84,170,1,,292,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Hestea,0.622,Fusion Cannon,SC800,T12,S6,C150,125,-5,72,0,137.08,292,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Beclite,0.600,Phase Rifle,SC600,T10,S12,C150,125,-3,16,0,72.99,292,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Nowei,0.395,Phase Rifle,SC300,T10,S4,C100,75,35,320,3,,292,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Tewei v11.69,0.683,Plasma Cannon,SC700,T20,S8,C150,125,-7,150,1,260.35,432,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Cubos,0.672,Pulse Rifle,SC500,T20,S8,C200,200,55,75,1,,432,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Vulea,0.672,Plasma Cannon,SC600,T10,S8,C200,200,77,230,3,,432,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Hestea,0.622,Fusion Cannon,SC800,T12,S6,C150,125,-11,80,0,173.27,432,1024,1024
X0eOhS,#0013,Squadron Tewei v11.69,Beclite,0.600,Phase Rifle,SC600,T10,S12,C150,125,59,192,1,,432,1024,1024
