uid,squadron,name,value,weapon,scanner,thruster,steering,chassis,startingHealth,health,damage,kills,diedAt,roundTime,width,height
thjYmV,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,-4,48,0,191.07,375,720,720
zhrEzR,Squadron Tubos,Tubos,0.633,Arc Gun,SC600,T10,S15,C200,200,77,221,3,,322,720,720
zhrEzR,Squadron Tubos,Lonerth,0.633,Fusion Cannon,SC700,T12,S10,C200,200,62,168,3,,322,720,720
zhrEzR,Squadron Tubos,Faliv,0.561,Plasma Cannon,SC600,T20,S4,C100,75,-4,140,0,226.68,322,720,720
zhrEzR,Squadron Tubos,Gegantu,0.550,Fusion Cannon,SC500,T18,S6,C150,125,-1,88,0,221.19,322,720,720
zhrEzR,Squadron Tubos,Fonia,0.539,Pulse Rifle,SC400,T12,S15,C175,150,62,78,0,,322,720,720
zhrEzR,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,-11,6,0,78.47,322,720,720
zhrEzR,Squadron Tubos,Tubos,0.633,Arc Gun,SC600,T10,S15,C200,200,117,180,1,,261,720,720
zhrEzR,Squadron Tubos,Lonerth,0.633,Fusion Cannon,SC700,T12,S10,C200,200,62,128,2,,261,720,720
zhrEzR,Squadron Tubos,Faliv,0.561,Plasma Cannon,SC600,T20,S4,C100,75,32,150,2,,261,720,720
zhrEzR,Squadron Tubos,Gegantu,0.550,Fusion Cannon,SC500,T18,S6,C150,125,4,112,1,,261,720,720
zhrEzR,Squadron Tubos,Fonia,0.539,Pulse Rifle,SC400,T12,S15,C175,150,-8,60,0,202.76,261,720,720
zhrEzR,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,58,48,0,,261,720,720
zhrEzR,Squadron Tubos,Tubos,0.633,Arc Gun,SC600,T10,S15,C200,200,-6,178,2,304.18,424,720,720
zhrEzR,Squadron Tubos,Lonerth,0.633,Fusion Cannon,SC700,T12,S10,C200,200,-7,232,3,423.93,424,720,720
zhrEzR,Squadron Tubos,Faliv,0.561,Plasma Cannon,SC600,T20,S4,C100,75,-7,50,0,87.03,424,720,720
zhrEzR,Squadron Tubos,Gegantu,0.550,Fusion Cannon,SC500,T18,S6,C150,125,-2,96,0,224.52,424,720,720
zhrEzR,Squadron Tubos,Fonia,0.539,Pulse Rifle,SC400,T12,S15,C175,150,-6,72,0,256.04,424,720,720
zhrEzR,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,-3,39,0,158.42,424,720,720
Z1u8Ja,Squadron Tubos,Tubos,0.633,Arc Gun,SC600,T10,S15,C200,200,27,269,4,,350,720,720
Z1u8Ja,Squadron Tubos,Lonerth,0.633,Fusion Cannon,SC700,T12,S10,C200,200,-1,96,0,261.65,350,720,720
Z1u8Ja,Squadron Tubos,Faliv,0.561,Plasma Cannon,SC600,T20,S4,C100,75,-5,80,0,101.36,350,720,720
Z1u8Ja,Squadron Tubos,Gegantu,0.550,Fusion Cannon,SC500,T18,S6,C150,125,35,144,2,,350,720,720
Z1u8Ja,Squadron Tubos,Fonia,0.539,Pulse Rifle,SC400,T12,S15,C175,150,71,63,0,,350,720,720
Z1u8Ja,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,-8,48,0,198.35,350,720,720
Z1u8Ja,Squadron Tubos,Tubos,0.633,Arc Gun,SC600,T10,S15,C200,200,22,210,5,,351,720,720
Z1u8Ja,Squadron Tubos,Lonerth,0.633,Fusion Cannon,SC700,T12,S10,C200,200,108,184,1,,351,720,720
Z1u8Ja,Squadron Tubos,Faliv,0.561,Plasma Cannon,SC600,T20,S4,C100,75,-8,60,0,87.30,351,720,720
Z1u8Ja,Squadron Tubos,Gegantu,0.550,Fusion Cannon,SC500,T18,S6,C150,125,-3,112,0,218.27,351,720,720
Z1u8Ja,Squadron Tubos,Fonia,0.539,Pulse Rifle,SC400,T12,S15,C175,150,-14,72,0,216.91,351,720,720
Z1u8Ja,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,-1,39,0,164.79,351,720,720
Z1u8Ja,Squadron Tubos,Tubos,0.633,Arc Gun,SC600,T10,S15,C200,200,-4,200,0,205.22,273,720,720
Z1u8Ja,Squadron Tubos,Lonerth,0.633,Fusion Cannon,SC700,T12,S10,C200,200,-7,128,0,247.47,273,720,720
Z1u8Ja,Squadron Tubos,Faliv,0.561,Plasma Cannon,SC600,T20,S4,C100,75,-5,100,0,171.24,273,720,720
Z1u8Ja,Squadron Tubos,Gegantu,0.550,Fusion Cannon,SC500,T18,S6,C150,125,-12,72,0,131.14,273,720,720
Z1u8Ja,Squadron Tubos,Fonia,0.539,Pulse Rifle,SC400,T12,S15,C175,150,-12,66,2,272.59,273,720,720
Z1u8Ja,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,-6,36,0,144.84,273,720,720
iRIdje,Squadron Tubos,Tubos,0.633,Arc Gun,SC600,T10,S15,C200,200,124,199,0,,240,720,720
iRIdje,Squadron Tubos,Lonerth,0.633,Fusion Cannon,SC700,T12,S10,C200,200,91,128,2,,240,720,720
iRIdje,Squadron Tubos,Faliv,0.561,Plasma Cannon,SC600,T20,S4,C100,75,13,100,1,,240,720,720
iRIdje,Squadron Tubos,Gegantu,0.550,Fusion Cannon,SC500,T18,S6,C150,125,34,160,3,,240,720,720
iRIdje,Squadron Tubos,Fonia,0.539,Pulse Rifle,SC400,T12,S15,C175,150,-12,39,0,167.32,240,720,720
iRIdje,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,61,75,0,,240,720,720
iRIdje,Squadron Tubos,Tubos,0.633,Arc Gun,SC600,T10,S15,C200,200,163,163,2,,262,720,720
iRIdje,Squadron Tubos,Lonerth,0.633,Fusion Cannon,SC700,T12,S10,C200,200,37,208,0,,262,720,720
iRIdje,Squadron Tubos,Faliv,0.561,Plasma Cannon,SC600,T20,S4,C100,75,-2,50,0,149.88,262,720,720
iRIdje,Squadron Tubos,Gegantu,0.550,Fusion Cannon,SC500,T18,S6,C150,125,90,136,3,,262,720,720
iRIdje,Squadron Tubos,Fonia,0.539,Pulse Rifle,SC400,T12,S15,C175,150,9,72,1,,262,720,720
iRIdje,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,12,36,0,,262,720,720
iRIdje,Squadron Tubos,Tubos,0.633,Arc Gun,SC600,T10,S15,C200,200,101,239,1,,320,720,720
iRIdje,Squadron Tubos,Lonerth,0.633,Fusion Cannon,SC700,T12,S10,C200,200,61,152,2,,320,720,720
iRIdje,Squadron Tubos,Faliv,0.561,Plasma Cannon,SC600,T20,S4,C100,75,-15,90,2,239.03,320,720,720
iRIdje,Squadron Tubos,Gegantu,0.550,Fusion Cannon,SC500,T18,S6,C150,125,-3,136,0,255.25,320,720,720
iRIdje,Squadron Tubos,Fonia,0.539,Pulse Rifle,SC400,T12,S15,C175,150,34,48,1,,320,720,720
iRIdje,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,0,27,0,91.68,320,720,720
iRIdje,Squadron Tubos,Tubos,0.633,Arc Gun,SC600,T10,S15,C200,200,40,406,2,,444,720,720
iRIdje,Squadron Tubos,Lonerth,0.633,Fusion Cannon,SC700,T12,S10,C200,200,-5,104,0,216.10,444,720,720
iRIdje,Squadron Tubos,Faliv,0.561,Plasma Cannon,SC600,T20,S4,C100,75,-6,70,0,257.11,444,720,720
iRIdje,Squadron Tubos,Gegantu,0.550,Fusion Cannon,SC500,T18,S6,C150,125,-6,128,1,299.14,444,720,720
iRIdje,Squadron Tubos,Fonia,0.539,Pulse Rifle,SC400,T12,S15,C175,150,16,75,2,,444,720,720
iRIdje,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,-1,60,1,272.12,444,720,720
iRIdje,Squadron Tubos,Tubos,0.633,Arc Gun,SC600,T10,S15,C200,200,197,138,1,,208,720,720
iRIdje,Squadron Tubos,Lonerth,0.633,Fusion Cannon,SC700,T12,S10,C200,200,153,136,3,,208,720,720
iRIdje,Squadron Tubos,Faliv,0.561,Plasma Cannon,SC600,T20,S4,C100,75,-2,20,0,53.44,208,720,720
iRIdje,Squadron Tubos,Gegantu,0.550,Fusion Cannon,SC500,T18,S6,C150,125,-7,104,0,175.42,208,720,720
iRIdje,Squadron Tubos,Fonia,0.539,Pulse Rifle,SC400,T12,S15,C175,150,41,99,1,,208,720,720
iRIdje,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,21,63,1,,208,720,720
iRIdje,Squadron Tubos,Tubos,0.633,Arc Gun,SC600,T10,S15,C200,200,12,158,1,,293,720,720
iRIdje,Squadron Tubos,Lonerth,0.633,Fusion Cannon,SC700,T12,S10,C200,200,90,176,2,,293,720,720
iRIdje,Squadron Tubos,Faliv,0.561,Plasma Cannon,SC600,T20,S4,C100,75,26,130,0,,293,720,720
iRIdje,Squadron Tubos,Gegantu,0.550,Fusion Cannon,SC500,T18,S6,C150,125,62,112,0,,293,720,720
iRIdje,Squadron Tubos,Fonia,0.539,Pulse Rifle,SC400,T12,S15,C175,150,35,81,2,,293,720,720
iRIdje,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,28,60,1,,293,720,720
iRIdje,Squadron Tubos,Tubos,0.633,Arc Gun,SC600,T10,S15,C200,200,166,143,1,,292,720,720
iRIdje,Squadron Tubos,Lonerth,0.633,Fusion Cannon,SC700,T12,S10,C200,200,31,176,1,,292,720,720
iRIdje,Squadron Tubos,Faliv,0.561,Plasma Cannon,SC600,T20,S4,C100,75,37,90,1,,292,720,720
iRIdje,Squadron Tubos,Gegantu,0.550,Fusion Cannon,SC500,T18,S6,C150,125,48,160,2,,292,720,720
iRIdje,Squadron Tubos,Fonia,0.539,Pulse Rifle,SC400,T12,S15,C175,150,96,75,1,,292,720,720
iRIdje,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,48,66,0,,292,720,720
iRIdje,Squadron Tubos,Tubos,0.633,Arc Gun,SC600,T10,S15,C200,200,149,164,3,,246,720,720
iRIdje,Squadron Tubos,Lonerth,0.633,Fusion Cannon,SC700,T12,S10,C200,200,85,128,1,,246,720,720
iRIdje,Squadron Tubos,Faliv,0.561,Plasma Cannon,SC600,T20,S4,C100,75,11,130,1,,246,720,720
iRIdje,Squadron Tubos,Gegantu,0.550,Fusion Cannon,SC500,T18,S6,C150,125,-4,168,1,238.47,246,720,720
iRIdje,Squadron Tubos,Fonia,0.539,Pulse Rifle,SC400,T12,S15,C175,150,4,66,0,,246,720,720
iRIdje,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,0,36,0,148.90,246,720,720
iRIdje,Squadron Tubos,Tubos,0.633,Arc Gun,SC600,T10,S15,C200,200,159,213,1,,380,720,720
iRIdje,Squadron Tubos,Lonerth,0.633,Fusion Cannon,SC700,T12,S10,C200,200,143,208,4,,380,720,720
iRIdje,Squadron Tubos,Faliv,0.561,Plasma Cannon,SC600,T20,S4,C100,75,-1,80,0,219.97,380,720,720
iRIdje,Squadron Tubos,Gegantu,0.550,Fusion Cannon,SC500,T18,S6,C150,125,-3,152,1,253.14,380,720,720
iRIdje,Squadron Tubos,Fonia,0.539,Pulse Rifle,SC400,T12,S15,C175,150,-4,51,0,270.96,380,720,720
iRIdje,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,-2,24,0,109.05,380,720,720
iRIdje,Squadron Tubos,Tubos,0.633,Arc Gun,SC600,T10,S15,C200,200,6,228,2,,420,720,720
iRIdje,Squadron Tubos,Lonerth,0.633,Fusion Cannon,SC700,T12,S10,C200,200,55,304,3,,420,720,720
iRIdje,Squadron Tubos,Faliv,0.561,Plasma Cannon,SC600,T20,S4,C100,75,-2,70,0,157.72,420,720,720
iRIdje,Squadron Tubos,Gegantu,0.550,Fusion Cannon,SC500,T18,S6,C150,125,0,88,0,229.50,420,720,720
iRIdje,Squadron Tubos,Fonia,0.539,Pulse Rifle,SC400,T12,S15,C175,150,-3,60,1,278.12,420,720,720
iRIdje,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,-2,24,0,101.51,420,720,720
iRIdje,Squadron Tubos,Tubos,0.633,Arc Gun,SC600,T10,S15,C200,200,93,303,5,,435,720,720
iRIdje,Squadron Tubos,Lonerth,0.633,Fusion Cannon,SC700,T12,S10,C200,200,-4,136,0,335.66,435,720,720
iRIdje,Squadron Tubos,Faliv,0.561,Plasma Cannon,SC600,T20,S4,C100,75,0,70,1,153.36,435,720,720
iRIdje,Squadron Tubos,Gegantu,0.550,Fusion Cannon,SC500,T18,S6,C150,125,-3,184,0,388.82,435,720,720
iRIdje,Squadron Tubos,Fonia,0.539,Pulse Rifle,SC400,T12,S15,C175,150,1,84,0,,435,720,720
iRIdje,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,-13,48,0,138.41,435,720,720
iRIdje,Squadron Tubos,Tubos,0.633,Arc Gun,SC600,T10,S15,C200,200,-5,124,1,272.83,306,720,720
iRIdje,Squadron Tubos,Lonerth,0.633,Fusion Cannon,SC700,T12,S10,C200,200,-2,80,0,91.72,306,720,720
iRIdje,Squadron Tubos,Faliv,0.561,Plasma Cannon,SC600,T20,S4,C100,75,-5,90,0,177.51,306,720,720
iRIdje,Squadron Tubos,Gegantu,0.550,Fusion Cannon,SC500,T18,S6,C150,125,-6,152,2,274.08,306,720,720
iRIdje,Squadron Tubos,Fonia,0.539,Pulse Rifle,SC400,T12,S15,C175,150,-6,51,0,160.24,306,720,720
iRIdje,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,0,69,1,306.43,306,720,720
KvFU4Y,Squadron Tubos,Tubos,0.633,Arc Gun,SC600,T10,S15,C200,200,152,215,2,,318,720,720
KvFU4Y,Squadron Tubos,Lonerth,0.633,Fusion Cannon,SC700,T12,S10,C200,200,69,208,0,,318,720,720
KvFU4Y,Squadron Tubos,Faliv,0.561,Plasma Cannon,SC600,T20,S4,C100,75,-4,100,1,204.23,318,720,720
KvFU4Y,Squadron Tubos,Gegantu,0.550,Fusion Cannon,SC500,T18,S6,C150,125,-12,40,1,97.55,318,720,720
KvFU4Y,Squadron Tubos,Fonia,0.539,Pulse Rifle,SC400,T12,S15,C175,150,40,81,2,,318,720,720
KvFU4Y,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,-7,51,0,206.78,318,720,720
KvFU4Y,Squadron Tubos,Tubos,0.633,Arc Gun,SC600,T10,S15,C200,200,100,184,1,,234,720,720
KvFU4Y,Squadron Tubos,Lonerth,0.633,Fusion Cannon,SC700,T12,S10,C200,200,161,160,2,,234,720,720
KvFU4Y,Squadron Tubos,Faliv,0.561,Plasma Cannon,SC600,T20,S4,C100,75,40,120,2,,234,720,720
KvFU4Y,Squadron Tubos,Gegantu,0.550,Fusion Cannon,SC500,T18,S6,C150,125,-6,104,0,146.31,234,720,720
KvFU4Y,Squadron Tubos,Fonia,0.539,Pulse Rifle,SC400,T12,S15,C175,150,-3,51,0,193.98,234,720,720
KvFU4Y,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,43,51,1,,234,720,720
KvFU4Y,Squadron Tubos,Tubos,0.633,Arc Gun,SC600,T10,S15,C200,200,144,145,1,,284,720,720
KvFU4Y,Squadron Tubos,Lonerth,0.633,Fusion Cannon,SC700,T12,S10,C200,200,90,200,2,,284,720,720
KvFU4Y,Squadron Tubos,Faliv,0.561,Plasma Cannon,SC600,T20,S4,C100,75,-12,80,0,256.34,284,720,720
KvFU4Y,Squadron Tubos,Gegantu,0.550,Fusion Cannon,SC500,T18,S6,C150,125,38,160,1,,284,720,720
KvFU4Y,Squadron Tubos,Fonia,0.539,Pulse Rifle,SC400,T12,S15,C175,150,52,27,0,,284,720,720
KvFU4Y,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,7,84,2,,284,720,720
KvFU4Y,Squadron Tubos,Tubos,0.633,Arc Gun,SC600,T10,S15,C200,200,-1,280,1,456.08,456,720,720
KvFU4Y,Squadron Tubos,Lonerth,0.633,Fusion Cannon,SC700,T12,S10,C200,200,-2,144,1,338.97,456,720,720
KvFU4Y,Squadron Tubos,Faliv,0.561,Plasma Cannon,SC600,T20,S4,C100,75,0,110,2,240.11,456,720,720
KvFU4Y,Squadron Tubos,Gegantu,0.550,Fusion Cannon,SC500,T18,S6,C150,125,-3,104,0,223.43,456,720,720
KvFU4Y,Squadron Tubos,Fonia,0.539,Pulse Rifle,SC400,T12,S15,C175,150,-5,51,0,143.22,456,720,720
KvFU4Y,Squadron Tubos,Gomia,0.461,Pulse Rifle,SC400,T20,S8,C125,100,-1,39,0,127.65,456,720,720
N3S5OT,Squadron Yutera Mk LXXXIV,Yutera Mk LXXXIV,0.644,Plasma Cannon,SC300,T18,S8,C125,100,-3,110,1,191.47,232,720,720
N3S5OT,Squadron Yutera Mk LXXXIV,Xahines Mk XCII,0.633,Arc Gun,SC500,T20,S12,C100,75,-7,100,0,207.54,232,720,720
N3S5OT,Squadron Yutera Mk LXXXIV,Kanope Mk XXVII,0.616,Fusion Cannon,SC700,T12,S12,C125,100,-10,112,0,157.99,232,720,720
N3S5OT,Squadron Yutera Mk LXXXIV,Qacury,0.606,Fusion Cannon,SC500,T20,S6,C125,100,-6,96,0,167.82,232,720,720
N3S5OT,Squadron Yutera Mk LXXXIV,Farus,0.567,Pulse Rifle,SC500,T20,S12,C100,75,-5,36,0,126.32,232,720,720
N3S5OT,Squadron Yutera Mk LXXXIV,Duyama Mk LXXXVII,0.533,Pulse Rifle,SC600,T10,S15,C175,150,-4,60,0,232.43,232,720,720
oHPWvN,Squadron Yutera Mk LXXXIV,Yutera Mk LXXXIV,0.644,Plasma Cannon,SC300,T18,S8,C125,100,-4,130,0,159.37,221,720,720
oHPWvN,Squadron Yutera Mk LXXXIV,Xahines Mk XCII,0.633,Arc Gun,SC500,T20,S12,C100,75,-1,60,0,129.66,221,720,720
oHPWvN,Squadron Yutera Mk LXXXIV,Kanope Mk XXVII,0.616,Fusion Cannon,SC700,T12,S12,C125,100,0,80,0,71.91,221,720,720
oHPWvN,Squadron Yutera Mk LXXXIV,Qacury,0.606,Fusion Cannon,SC500,T20,S6,C125,100,-2,128,0,201.42,221,720,720
oHPWvN,Squadron Yutera Mk LXXXIV,Farus,0.567,Pulse Rifle,SC500,T20,S12,C100,75,-5,57,1,123.97,221,720,720
oHPWvN,Squadron Yutera Mk LXXXIV,Duyama Mk LXXXVII,0.533,Pulse Rifle,SC600,T10,S15,C175,150,-8,72,0,221.23,221,720,720
wPN04S,Squadron Yutera Mk LXXXIV,Yutera Mk LXXXIV,0.644,Plasma Cannon,SC300,T18,S8,C125,100,-7,100,0,189.71,253,720,720
wPN04S,Squadron Yutera Mk LXXXIV,Xahines Mk XCII,0.633,Arc Gun,SC500,T20,S12,C100,75,-14,37,0,232.98,253,720,720
wPN04S,Squadron Yutera Mk LXXXIV,Kanope Mk XXVII,0.616,Fusion Cannon,SC700,T12,S12,C125,100,-17,152,1,252.71,253,720,720
wPN04S,Squadron Yutera Mk LXXXIV,Qacury,0.606,Fusion Cannon,SC500,T20,S6,C125,100,0,112,0,196.33,253,720,720
wPN04S,Squadron Yutera Mk LXXXIV,Farus,0.567,Pulse Rifle,SC500,T20,S12,C100,75,-4,63,0,211.69,253,720,720
wPN04S,Squadron Yutera Mk LXXXIV,Duyama Mk LXXXVII,0.533,Pulse Rifle,SC600,T10,S15,C175,150,-6,63,0,184.46,253,720,720
dewwVl,Squadron Yutera Mk LXXXIV,Yutera Mk LXXXIV,0.644,Plasma Cannon,SC300,T18,S8,C125,100,0,110,2,206.10,292,720,720
dewwVl,Squadron Yutera Mk LXXXIV,Xahines Mk XCII,0.633,Arc Gun,SC500,T20,S12,C100,75,-1,72,1,112.09,292,720,720
dewwVl,Squadron Yutera Mk LXXXIV,Kanope Mk XXVII,0.616,Fusion Cannon,SC700,T12,S12,C125,100,-4,72,0,121.31,292,720,720
dewwVl,Squadron Yutera Mk LXXXIV,Qacury,0.606,Fusion Cannon,SC500,T20,S6,C125,100,-2,104,0,160.45,292,720,720
dewwVl,Squadron Yutera Mk LXXXIV,Farus,0.567,Pulse Rifle,SC500,T20,S12,C100,75,-7,69,0,291.90,292,720,720
dewwVl,Squadron Yutera Mk LXXXIV,Duyama Mk LXXXVII,0.533,Pulse Rifle,SC600,T10,S15,C175,150,-2,87,0,277.34,292,720,720
iVWt4u,Squadron Yutera Mk LXXXIV,Yutera Mk LXXXIV,0.644,Plasma Cannon,SC300,T18,S8,C125,100,0,180,1,317.74,318,720,720
iVWt4u,Squadron Yutera Mk LXXXIV,Xahines Mk XCII,0.633,Arc Gun,SC500,T20,S12,C100,75,-12,57,0,114.78,318,720,720
iVWt4u,Squadron Yutera Mk LXXXIV,Kanope Mk XXVII,0.616,Fusion Cannon,SC700,T12,S12,C125,100,-10,88,0,172.63,318,720,720
iVWt4u,Squadron Yutera Mk LXXXIV,Qacury,0.606,Fusion Cannon,SC500,T20,S6,C125,100,-5,96,0,162.47,318,720,720
iVWt4u,Squadron Yutera Mk LXXXIV,Farus,0.567,Pulse Rifle,SC500,T20,S12,C100,75,-6,66,1,199.68,318,720,720
iVWt4u,Squadron Yutera Mk LXXXIV,Duyama Mk LXXXVII,0.533,Pulse Rifle,SC600,T10,S15,C175,150,-1,102,1,297.83,318,720,720
2mVe9c,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,75,208,2,,324,720,720
2mVe9c,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,-3,69,1,234.97,324,720,720
2mVe9c,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,24,78,2,,324,720,720
2mVe9c,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,-5,110,0,234.17,324,720,720
2mVe9c,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,3,168,1,,324,720,720
2mVe9c,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,39,60,0,,324,720,720
2mVe9c,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,47,168,1,,227,720,720
2mVe9c,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,-13,69,0,144.95,227,720,720
2mVe9c,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,72,69,1,,227,720,720
2mVe9c,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,139,123,1,,227,720,720
2mVe9c,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,54,168,2,,227,720,720
2mVe9c,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,154,63,1,,227,720,720
2mVe9c,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,-13,104,0,120.69,338,720,720
2mVe9c,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,-1,63,0,173.84,338,720,720
2mVe9c,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,0,114,1,337.59,338,720,720
2mVe9c,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,-11,129,0,214.94,338,720,720
2mVe9c,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,-2,64,0,162.94,338,720,720
2mVe9c,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,0,93,1,308.48,338,720,720
HDwDdB,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,32,184,2,,275,720,720
HDwDdB,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,-2,63,0,97.77,275,720,720
HDwDdB,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,20,84,0,,275,720,720
HDwDdB,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,52,141,1,,275,720,720
HDwDdB,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,43,144,3,,275,720,720
HDwDdB,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,109,75,0,,275,720,720
HDwDdB,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,5,192,0,,214,720,720
HDwDdB,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,1,69,0,,214,720,720
HDwDdB,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,150,39,1,,214,720,720
HDwDdB,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,127,146,2,,214,720,720
HDwDdB,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,20,152,2,,214,720,720
HDwDdB,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,37,69,1,,214,720,720
HDwDdB,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,30,144,2,,284,720,720
HDwDdB,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,0,66,0,125.30,284,720,720
HDwDdB,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,-1,90,0,192.22,284,720,720
HDwDdB,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,64,177,3,,284,720,720
HDwDdB,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,48,144,1,,284,720,720
HDwDdB,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,137,69,0,,284,720,720
HDwDdB,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,47,240,4,,423,720,720
HDwDdB,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,-8,72,0,223.22,423,720,720
HDwDdB,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,0,111,0,366.26,423,720,720
HDwDdB,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,-2,153,2,317.14,423,720,720
HDwDdB,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,-3,200,0,275.77,423,720,720
HDwDdB,Squadron Nonia,Westea Mk LX,0.483,Pulse Rifle,SC400,T10,S12,C200,200,-1,72,0,307.90,423,720,720
HDwDdB,Squadron Nonia,Nonia,0.656,Fusion Cannon,SC600,T12,S10,C175,150,113,96,0,,193,720,720
HDwDdB,Squadron Nonia,Henia v33.30,0.644,Pulse Rifle,SC600,T18,S15,C100,75,48,66,0,,193,720,720
HDwDdB,Squadron Nonia,Westea v48.19,0.639,Pulse Rifle,SC600,T20,S6,C175,150,70,75,2,,193,720,720
HDwDdB,Squadron Nonia,Quter,0.606,Arc Gun,SC500,T12,S8,C175,150,76,110,2,,193,720,720
HDwDdB,Squadron Nonia,Vamia,0.594,Fusion Cannon,SC800,T12,S6,C150,125,37,144,1,,193,720,720
